id,year,region,CO2,log_CO2,GDP,log_GDP,CO2_intensity,tax,tax_rate,time,pop,log_pop,hh_income,log_hh_income,energy_supply,log_energy_supply,gas_price,hh_heating_fuel_price,electricity_price,RE_elec_generation,log_RE
10,2012,Saskatchewan,45.9235446,3.82697794,"69,322",11.14651760,0.000662467,0,0,1,"1,083,755",13.89594242,"43,067",10.67051232,"611,040",,122.5916667,110.8,88.1,195466.31,12.18314332
10,2013,Saskatchewan,46.8861594,3.847722523,"72,145",11.18643326,0.000649888,0,0,1,"1,099,736",13.91058071,"45,850",10.73313048,"655,425",,119.7541667,109.4833333,92.5,208844,12.24934284
10,2014,Saskatchewan,47.75400441,3.866062925,"73,923",11.21077929,0.000645997,0,0,1,"1,112,979",13.92255076,"46,417",10.74542105,"686,373",,121.0541667,127.7916667,100,204275.23,12.22722353
10,2015,Saskatchewan,49.18039838,3.895495137,"70,627",11.16516779,0.00069634,0,0,1,"1,120,967",13.92970226,"49,084",10.8012884,"681,061",,100.3166667,95.84166667,104.0333333,201246.96,12.21228809
10,2016,Saskatchewan,47.98908581,3.870973606,"68,174",11.12981854,0.000703921,0,0,1,"1,135,987",13.94301243,"48,745",10.79435791,"668,974",,91.26666667,87.12916667,108.2,207719.48,12.24394379
10,2017,Saskatchewan,49.40590345,3.90006992,"70,083",11.15743553,0.000704963,0,0,1,"1,150,331",13.95556029,"50,228",10.82432792,,,98.25833333,96.18333333,114.8,212295.24,12.26573323
10,2018,Saskatchewan,49.82780654,3.908573192,"69,968",11.15579327,0.000712151,0,0,1,"1,161,767",13.96545268,"50,134",10.8224547,,,115.1791667,113,118.2166667,210989.03,12.25956142
10,2019,Saskatchewan,49.21688017,3.896236658,"70,285",11.16031368,0.000700247,0,0,1,"1,172,479",13.97463087,"50,279",10.82534277,,,111.1541667,112.4583333,118.9,211635.78,12.26262206
11,1990,Yukon,0.518903932,-0.656036515,"1,691",7.43307535,0.000306862,0,0,0,"27,957",10.23842289,,,,,59.85833333,41.7,,,
11,1991,Yukon,0.478437855,-0.737228951,"1,775",7.48155570,0.000269542,0,0,0,"28,871",10.27059291,,,,,62.1,44.98333333,,,
11,1992,Yukon,0.573566996,-0.55588053,"1,895",7.54697412,0.000302674,0,0,0,"30,084",10.31174875,,,,,58.45,41.78333333,,,
11,1993,Yukon,0.473935073,-0.746684943,"1,759",7.47250074,0.000269434,0,0,0,"30,337",10.32012337,,,,,58.00833333,42.48333333,,,
11,1994,Yukon,0.472452045,-0.749819029,"1,796",7.49331725,0.000263058,0,0,0,"29,684",10.29836346,,,,,58.06666667,42.46666667,,,
11,1995,Yukon,0.533903592,-0.627539996,"1,999",7.60040233,0.000267085,0,0,0,"30,442",10.32357851,,,,,63.4,41.9,,,
11,1996,Yukon,0.500612194,-0.691923542,"1,897",7.54802897,0.000263897,0,0,0,"31,387",10.35414907,,,,,67.00833333,43.31666667,,,
11,1997,Yukon,0.500245802,-0.692655697,"1,963",7.58222919,0.000254837,0,0,0,"31,797",10.36712722,,,,,67.85833333,46.03333333,,,
11,1998,Yukon,0.449619661,-0.799353251,"2,014",7.60787807,0.000223247,0,0,0,"31,149",10.34653742,,,,,66.86666667,42.38333333,,,
11,1999,Yukon,0.533064633,-0.6291126,"2,115",7.65681009,0.00025204,0,0,0,"30,785",10.33478284,937,6.842683282,"1,968",,67.29166667,41.60833333,,,
11,2000,Yukon,0.475319011,-0.743769098,"2,114",7.65633717,0.000224843,0,0,0,"30,431",10.32321710,975,6.882437471,"1,955",,81.375,57.025,,,
11,2001,Yukon,0.472222113,-0.750305826,"2,166",7.68063743,0.000218016,0,0,0,"30,158",10.31420551,"1,050",6.956545443,"2,145",,81.68333333,63.06666667,,,
11,2002,Yukon,0.463630597,-0.768667171,"2,278",7.73105314,0.000203525,0,0,0,"30,336",10.32009041,"1,122",7.022868086,"6,479",,80.78333333,57.48333333,,,
11,2003,Yukon,0.460685193,-0.775040348,"2,330",7.75362355,0.000197719,0,0,0,"30,941",10.33983744,"1,155",7.051855623,"6,578",,83.59166667,64.46666667,,,
11,2004,Yukon,0.44974166,-0.79908195,"2,509",7.82763955,0.000179251,0,0,0,"31,455",10.35631323,"1,222",7.10824414,"6,256",,93.90833333,72.28333333,,,
11,2005,Yukon,0.509088457,-0.675133492,"2,740",7.91571320,0.000185799,0,0,0,"31,902",10.37042398,"1,319",7.184629153,"7,736",,105.4583333,88.39166667,,174174.6,12.06781352
11,2006,Yukon,0.549863516,-0.598085184,"2,797",7.93630269,0.00019659,0,0,0,"32,272",10.38195526,"1,372",7.224024808,"8,300",,107.575,94.075,,173412.6,12.06342901
11,2007,Yukon,0.569467673,-0.563053262,"2,904",7.97384438,0.000196098,0,0,0,"32,554",10.39065553,"1,512",7.321188557,"9,292",,111.1666667,102.2666667,,182119.6,12.11241889
11,2008,Yukon,0.567072418,-0.567268262,"2,931",7.98309894,0.000193474,0,0,1,"33,083",10.40677483,"1,608",7.38274645,"8,912",,124.5833333,125.5833333,,188787.8,12.14837891
11,2009,Yukon,0.526915445,-0.640715189,"3,055",8.02453487,0.000172476,0,0,1,"33,731",10.42617257,"1,674",7.422971251,"8,411",,99.03333333,94.60833333,,191295,12.16157202
11,2010,Yukon,0.59320998,-0.522206845,"3,458",8.14844567,0.000171547,0,0,1,"34,596",10.45149335,"1,824",7.508787171,"9,684",,112.4916667,106.2916667,,179781.25,12.09949611
11,2011,Yukon,0.629955766,-0.462105675,"3,715",8.22013396,0.000169571,0,0,1,"35,411",10.47477779,"1,923",7.561641746,"10,217",,128.8083333,128.3166667,,192158.22,12.16607437
11,2012,Yukon,0.622533232,-0.473958267,"3,539",8.17159948,0.000175907,0,0,1,"36,234",10.49775318,"1,978",7.589841512,"9,900",,133.4416667,134.0416667,,195466.31,12.18314332
11,2013,Yukon,0.546956391,-0.603386204,"3,514",8.16451027,0.000155651,0,0,1,"36,521",10.50564272,"2,060",7.630461262,"8,973",,134.7166667,131.875,,208844,12.24934284
11,2014,Yukon,0.447188785,-0.804774436,"3,459",8.14873481,0.000129283,0,0,1,"37,137",10.52236906,"2,140",7.668561108,"8,758",,133.4,134.9083333,,204275.23,12.22722353
11,2015,Yukon,0.475691677,-0.742985372,"3,403",8.13241267,0.000139786,0,0,1,"37,690",10.53715009,"2,258",7.722234745,"8,766",,111.8833333,108.0916667,,201246.96,12.21228809
11,2016,Yukon,0.47185219,-0.751089499,"3,453",8.14699870,0.00013665,0,0,1,"38,547",10.55963355,"2,367",7.76937861,"7,075",,108.5833333,94.11666667,,207719.48,12.24394379
11,2017,Yukon,0.504708528,-0.683774189,"3,573",8.18116086,0.000141256,0,0,1,"39,610",10.58683689,"2,507",7.826842098,"9,157",,117.8166667,103.85,,212295.24,12.26573323
11,2018,Yukon,0.580381711,-0.544069269,"3,936",8.27792026,0.000147455,0,0,1,"40,519",10.60952628,"2,580",7.855544678,"10,695",,135.525,124.9083333,,210989.03,12.25956142
11,2019,Yukon,0.624013617,-0.471583089,"3,885",8.26487826,0.000160621,0,0,1,"41,362",10.63011786,"2,693",7.898411093,"9,880",,137.4583333,125.8916667,,211635.78,12.26262206
